deal_id,acquirer,target,acquirer_ticker,announce_date,decision_date,close_or_termination_date,status,deal_value_usd_b,sector,deal_type,payment_type,cross_border,premium_pct,regulatory_risk,notes,primary_source,source_page,citation_count,source_quality_score
msft_softway_systems_1999_d92d75ac,Microsoft,Softway Systems,MSFT,1999-09-19,1999-09-19,1999-09-19,completed,,Software,horizontal,unknown,no,25,low,Computer programming,https://web.archive.org/web/20090803101218/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Softway_Systems_Inc-923885020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_computer_networking_1999_d3e886fd,Intel,Computer networking,INTC,1999-09-27,1999-09-27,1999-09-27,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://books.google.com/books?id=QxAEAAAAMBAJ&pg=PA8,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
intc_e_commerce_computer_networking_1999_1d7b8bda,Intel,"E-commerce , computer networking",INTC,1999-10-05,1999-10-05,1999-10-05,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://books.google.com/books?id=2g8EAAAAMBAJ&pg=PA6,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
msft_entropic_1999_7c1f43cf,Microsoft,Entropic,MSFT,1999-10-29,1999-10-29,1999-10-29,completed,,Software,horizontal,unknown,no,25,low,Software,https://web.archive.org/web/20090803101133/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Entropic_Inc-937506020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
aapl_raycer_graphics_1999_abd7fefe,Apple,Raycer Graphics,AAPL,1999-11-03,1999-11-03,1999-11-03,completed,,Technology,horizontal,unknown,no,25,low,Computer graphic chips,https://web.archive.org/web/20090511215347/http://www.alacrastore.com/storecontent/Thomson_M%26A/Apple_Computer_Inc_acquires_Raycer_Graphics-940865020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.70
intc_communications_software_1999_991d539e,Intel,Communications software,INTC,1999-11-15,1999-11-15,1999-11-15,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.wsj.com/articles/SB942685868965071611,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.85
sap_in_q_my_technologies_gmbh_2000_9a550758,SAP,In-Q-My Technologies GmbH,SAP,2000-01-01,2000-01-01,2000-01-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
sap_signavio_2000_9fed088d,SAP,Signavio,SAP,2000-01-01,2000-01-01,2000-01-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
sap_taulia_2000_d17f956b,SAP,Taulia,SAP,2000-01-01,2000-01-01,2000-01-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
aapl_netselector_2000_f70fa34c,Apple,NetSelector,AAPL,2000-01-07,2000-01-07,2000-01-07,completed,,Technology,horizontal,unknown,no,25,low,Internet software,https://web.archive.org/web/20090511213901/http://www.alacrastore.com/storecontent/Thomson_M%26A/Apple_Computer_Inc_acquires_NetSelector-959635020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.70
msft_visio_corporation_2000_da20a3d3,Microsoft,Visio Corporation,MSFT,2000-01-07,2000-01-07,2000-01-07,completed,,Software,horizontal,unknown,no,25,low,Wholesale drawing software,https://web.archive.org/web/20090803083214/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Visio_Corp-922614020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
sap_appgyver_2000_d180462c,SAP,AppGyver,SAP,2000-02-01,2000-02-01,2000-02-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
sap_prescient_consulting_2000_11551693,SAP,Prescient Consulting,SAP,2000-02-01,2000-02-01,2000-02-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
intc_networking_chipsets_2000_eba9dcf0,Intel,Networking chipsets,INTC,2000-02-04,2000-02-04,2000-02-04,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.nytimes.com/2000/02/04/business/company-news-in-separate-deals-intel-is-buying-ambient-and-thinkit.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
intc_ip_telephony_technologies_2000_f3005601,Intel,IP telephony technologies,INTC,2000-02-24,2000-02-24,2000-02-24,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://books.google.com/books?id=xxsEAAAAMBAJ&pg=PA47,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
msft_peach_networks_2000_f3438359,Microsoft,Peach Networks,MSFT,2000-02-29,2000-02-29,2000-02-29,completed,,Software,horizontal,unknown,yes,25,medium,Digital TV services,https://web.archive.org/web/20061223075321/http://www.microsoft.com/presspass/press/2000/Feb00/PeachPR.mspx,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_computer_networking_2000_e1404c6a,Intel,Computer networking,INTC,2000-03-15,2000-03-15,2000-03-15,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Denmark,https://www.edn.com/intel-pays-1-25-billion-for-denmarks-giga/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
msft_travelscape_2000_3095d63c,Microsoft,Travelscape,MSFT,2000-03-17,2000-03-17,2000-03-17,completed,,Software,horizontal,unknown,no,25,low,Internet service provider,https://web.archive.org/web/20090803103056/http://www.alacrastore.com/storecontent/Thomson_M%26A/Expedia_Inc_acquires_Travelscape_com-972821020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_networking_chipsets_2000_6f79bd0a,Intel,Networking chipsets,INTC,2000-03-21,2000-03-21,2000-03-21,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.computerworld.com/article/2592553/intel-acquires-basis-communications-for--450m.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
aapl_soundjam_mp_note_3_2000_9728253e,Apple,SoundJam MP [ note 3 ],AAPL,2000-04-01,2000-04-01,2000-04-01,completed,,Technology,horizontal,unknown,no,25,low,Software,https://web.archive.org/web/20120119082331/http://www.appleinsider.com/articles/01/01/08/apple_acquires_soundjam_programmer_for_imusic.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.70
intc_compilers_2000_58745464,Intel,Compilers,INTC,2000-04-06,2000-04-06,2000-04-06,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://web.archive.org/web/20150527132454/https://www.nytimes.com/2000/04/07/business/company-news-intel-in-accord-to-acquire-kuck-associates.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.70
intc_ip_telephony_technologies_2000_1ae67dc1,Intel,IP telephony technologies,INTC,2000-04-10,2000-04-10,2000-04-10,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.electronicsweekly.com/news/archived/resources-archived/intel-acquires-picazo-communications-2000-04/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,3,0.65
aapl_astarte_dvd_authoring_software_note_2_2000_975ed50a,Apple,Astarte-DVD Authoring Software [ note 2 ],AAPL,2000-04-11,2000-04-11,2000-04-11,completed,,Technology,horizontal,unknown,yes,25,medium,Software,https://web.archive.org/web/20090511212046/http://www.alacrastore.com/storecontent/Thomson_M%26A/Apple_Computer_Inc_acquires_Astarte_DVD_Authoring_Software_from_Astarte_GmbH-995968040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.70
msft_titus_communications_2000_1dfdae9c,Microsoft,Titus Communications,MSFT,2000-04-12,2000-04-12,2000-04-12,completed,,Software,horizontal,unknown,no,25,low,Cable television,https://web.archive.org/web/20090803083159/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Titus_Communications_Corp_from_AT_T_Inc-945635040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_bungie_2000_78aee915,Microsoft,Bungie,MSFT,2000-06-19,2000-06-19,2000-06-19,completed,,Software,horizontal,unknown,no,25,low,Video games,https://web.archive.org/web/20090803105558/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Bungie_Software-1017234020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_mobile_technologies_2000_5b65e728,Intel,Mobile technologies,INTC,2000-06-26,2000-06-26,2000-06-26,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://books.google.com/books?id=xxsEAAAAMBAJ&pg=PA47,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
msft_netgames_2000_ce66fbd0,Microsoft,NetGames,MSFT,2000-07-12,2000-07-12,2000-07-12,completed,,Software,horizontal,unknown,no,25,low,Software,https://web.archive.org/web/20090803103153/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_NetGames_USA-1024408020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_ip_telephony_technologies_2000_3c5076c1,Intel,IP telephony technologies,INTC,2000-08-10,2000-08-10,2000-08-10,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United Kingdom,https://www.eetimes.com/datakinetics-purchase-brings-ss7-expertise-to-intel/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
intc_telecommunications_2000_7495adc8,Intel,Telecommunications,INTC,2000-08-15,2000-08-15,2000-08-15,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://money.cnn.com/2000/08/14/deals/intel/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
msft_mongomusic_2000_85521eb9,Microsoft,MongoMusic,MSFT,2000-09-13,2000-09-13,2000-09-13,completed,,Software,horizontal,unknown,no,25,low,Online music search engine,https://web.archive.org/web/20090803103148/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_MongoMusic_Inc-1045452020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_pacific_microsonics_2000_f60aa860,Microsoft,Pacific Microsonics,MSFT,2000-09-27,2000-09-27,2000-09-27,completed,,Software,horizontal,unknown,no,25,low,Digital audio technology,https://web.archive.org/web/20090803101208/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Pacific_Microsonics_Inc-1050728020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_digital_anvil_2000_0a125776,Microsoft,Digital Anvil,MSFT,2000-12-05,2000-12-05,2000-12-05,completed,,Software,horizontal,unknown,no,25,low,Video games,https://news.microsoft.com/2000/12/05/microsoft-to-acquire-digital-anvil/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
aapl_bluefish_labs_2001_5e2a6383,Apple,Bluefish Labs,AAPL,2001-01-01,2001-01-01,2001-01-01,completed,,Technology,horizontal,unknown,no,25,low,Productivity software,https://web.archive.org/web/20011129200534/http://www.bluefishlabs.com/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.70
intc_computer_networking_2001_b24bf74e,Intel,Computer networking,INTC,2001-01-15,2001-01-15,2001-01-15,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.wired.com/2001/01/intel-set-to-buy-xircom/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
intc_ip_telephony_technologies_2001_6ee10d03,Intel,IP telephony technologies,INTC,2001-02-26,2001-02-26,2001-02-26,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.photonics.com/Articles/Intel_Agrees_to_Acquire_VxTel_for_550_Million/p6/vo31/i216/a8411,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
sap_toptier_2001_40ba1caa,SAP,Toptier,SAP,2001-03-01,2001-03-01,2001-03-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
intc_electronic_circuit_design_software_2001_ab0ff15e,Intel,Electronic circuit design software,INTC,2001-03-12,2001-03-12,2001-03-12,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Germany,https://www.eetimes.com/cad-ul-is-latest-to-succumb-to-semiconductor-charms/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
msft_vacationspot_2001_32d17c3a,Microsoft,Vacationspot,MSFT,2001-03-17,2001-03-17,2001-03-17,completed,,Software,horizontal,unknown,no,25,low,Internet service provider,https://web.archive.org/web/20090803090359/http://www.alacrastore.com/storecontent/Thomson_M%26A/Expedia_Inc_acquires_Vacationspot_com-972814020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_computer_storage_technologies_2001_e680bbd9,Intel,Computer storage technologies,INTC,2001-03-20,2001-03-20,2001-03-20,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Germany,https://www.edn.com/intel-acquires-storage-systems-provider-icp-vortex/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
msft_great_plains_software_2001_6245521f,Microsoft,Great Plains Software,MSFT,2001-04-05,2001-04-05,2001-04-05,completed,,Software,horizontal,unknown,no,25,low,Business management software,https://web.archive.org/web/20090803101148/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Great_Plains_Software_Inc-1077299020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_telecommunications_2001_9ada6b3b,Intel,Telecommunications,INTC,2001-04-24,2001-04-24,2001-04-24,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://web.archive.org/web/20031126081740/https://www.bizjournals.com/portland/stories/2001/04/23/daily13.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.70
sap_imhc_2001_f2ed94f0,SAP,IMHC,SAP,2001-05-01,2001-05-01,2001-05-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
sap_infinite_data_structures_2001_551582fa,SAP,Infinite Data Structures,SAP,2001-05-01,2001-05-01,2001-05-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
msft_intellisol_international_2001_57425168,Microsoft,Intellisol International,MSFT,2001-05-02,2001-05-02,2001-05-02,completed,,Software,horizontal,unknown,yes,25,medium,Software,https://web.archive.org/web/20090803103253/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Great_Plains_acquires_Intellisol_International_Inc_from_Intellisol_International_Inc-1188725040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_ensemble_studios_2001_71cb06ca,Microsoft,Ensemble Studios,MSFT,2001-05-03,2001-05-03,2001-05-03,completed,,Software,horizontal,unknown,no,25,low,Video games,https://news.microsoft.com/2001/05/03/microsoft-reaches-agreement-to-acquire-ensemble-studios/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
aapl_bluebuzz_2001_5ad14a5c,Apple,bluebuzz,AAPL,2001-05-11,2001-05-11,2001-05-11,completed,,Technology,horizontal,unknown,no,25,low,Internet service provider (ISP),https://web.archive.org/web/20090511212147/http://www.alacrastore.com/storecontent/Thomson_M%26A/Network_Innovations_Corp_acquires_bluebuzz_com_Inc-1196344020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.70
msft_ncompass_labs_2001_4b2990c8,Microsoft,NCompass Labs,MSFT,2001-05-31,2001-05-31,2001-05-31,completed,,Software,horizontal,unknown,yes,25,medium,Internet software,https://web.archive.org/web/20090803090436/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_NCompass_Labs_Inc-1179630040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_maximal_innovative_intelligence_2001_bb4b9271,Microsoft,Maximal Innovative Intelligence,MSFT,2001-06-21,2001-06-21,2001-06-21,completed,,Software,horizontal,unknown,yes,25,medium,Software,https://web.archive.org/web/20090803101203/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Maximal_Intelligence-1195272040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_yupi_2001_ddf00440,Microsoft,Yupi,MSFT,2001-07-01,2001-07-01,2001-07-01,completed,,Software,horizontal,unknown,no,25,low,Online Spanish portal,https://web.archive.org/web/20090803101447/http://www.alacrastore.com/storecontent/Thomson_M%26A/T1msn_com_acquires_Yupi_Internet_Inc-1196843020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
aapl_spruce_technologies_note_4_2001_00ee6204,Apple,Spruce Technologies [ note 4 ],AAPL,2001-07-09,2001-07-09,2001-07-09,completed,,Technology,horizontal,unknown,no,25,low,Graphics software,https://web.archive.org/web/20090511212059/http://www.alacrastore.com/storecontent/Thomson_M%26A/Apple_Computer_Inc_acquires_Spruce_Technologies_Inc_from_JBIS_Holdings_Inc-1256674020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,3,0.70
sap_copa_gmbh_2001_de242c6f,SAP,COPA GmbH,SAP,2001-11-01,2001-11-01,2001-11-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
